,sentence,target_hr,fpr,dprime,acc,avg_cosine_dist_broad_gpt2-medium_layer-23,avg_cosine_dist_broad_electra,pcfg_surp_sum,sum_surp_ngram,avg_cosine_dist_broad_glove,avg_cosine_dist_broad_sbert,avg_cosine_dist_broad_bert-large-cased_layer-9,mean_mem,avg_cosine_dist_broad_use,avg_log_freq,sum_surp,condition
1920,"The healthiest, most nutritious food ever.",0.6875,0.0967741935483871,0.5907258064516129,0.7936507936507936,0.0406709460890859,0.4258747776544912,100.46699,20.16749233007431,0.2773727901997248,0.720193813589001,0.0313577902601116,0.7462159731071073,0.96640164,4.478595718639871,8.341010014216105,fmri
1921,The hesitant rhythm of the band.,0.3421052631578947,0.0256410256410256,0.3164642375168691,0.6623376623376623,0.0324790351698156,0.3950480050554111,82.36412,17.996303737163544,0.2137561504965762,0.6883024296964093,0.0316326754140748,0.7474784520784623,0.94263303,5.902133622471863,9.514465282360712,fmri
1922,The homeless woman obviously loved animals.,0.6666666666666666,0.0,0.6666666666666666,0.8333333333333334,0.0321748183408057,0.2774874421684581,86.29782,22.148578226566315,0.2185919011304896,0.840235316997483,0.0532186683534055,0.7662168023684445,0.9555569,5.2001747839661405,10.866718689600626,fmri
1923,"The idea came from you, actually.",0.6538461538461539,0.0,0.6538461538461539,0.8392857142857143,0.0304420690242784,0.2375484577847344,66.48464,14.81165736913681,0.1347083321796203,0.5645044354883262,0.0280595247664928,0.75962676248747,0.91924846,7.725165814793315,8.437149604161581,mid
1924,The inside was circular in shape.,0.76,0.0606060606060606,0.6993939393939395,0.8620689655172413,0.0366193025499364,0.2963456663583005,75.23315,13.95009070634842,0.1960379742124271,0.6825388919908154,0.0333579665486028,0.7618359216858162,0.9522359,6.224021033762234,9.989770571390787,fmri
1925,The insurance is up to date.,0.4848484848484848,0.0,0.4848484848484848,0.7536231884057971,0.0294871212358534,0.2592927033654296,55.84937,15.374694779515266,0.1647060842513378,0.6355345435634923,0.0294908968913439,0.7579393303155101,0.9492143,7.70544660797388,7.898157795270284,mid
1926,"The invisible girl, the unknown princess.",0.7931034482758621,0.032258064516129,0.7608453837597331,0.8833333333333333,0.0303790070944248,0.368154120037086,89.35258,22.703638017177585,0.2337179753260332,0.7423935501115462,0.0406409265151887,0.7778075582738421,0.9362983,5.969305790419566,10.423395156860352,fmri
1927,"The judge spoke, breaking the silence.",0.6486486486486487,0.0212765957446808,0.6273720529039678,0.8333333333333334,0.0382141990325584,0.289820004730402,84.94213,18.25035566091537,0.2126726512475806,0.6860903296064043,0.0294193967269777,0.7399926698351514,0.929641,5.931656116210483,9.328153769175213,fmri
1928,The key to survival is moderation.,0.7692307692307693,0.0,0.7692307692307693,0.8983050847457628,0.0431924309015887,0.3246007716732076,74.51139,19.029762029647827,0.1966091506075679,0.6051498738695733,0.0347672766094377,0.7401827729558345,0.9730472,5.981351737461774,7.862389127413432,low
1929,The kids play in the street.,0.7027027027027027,0.0697674418604651,0.6329352608422376,0.825,0.0302043744210328,0.2432256627773351,59.76193,15.294604539871216,0.1860546807721296,0.8280045216487292,0.0292167046697767,0.7818120562525621,0.9347914,7.724154426109409,7.422562897205353,fmri
1930,The king decreed his mental state.,0.6956521739130435,0.074074074074074,0.6215780998389694,0.82,0.0296624983935102,0.2574118499380157,78.0328,16.340816915035248,0.2327549804565486,0.6466808888223209,0.0299860431759425,0.7622352227532531,0.94739854,4.966495806180048,10.079971939325333,mid
1931,The large restaurant was cafeteria style.,0.8157894736842105,0.0,0.8157894736842105,0.9102564102564102,0.0415810535537933,0.2948396537245386,70.68494,22.485073029994965,0.2332629598386514,0.85672195867232,0.0324572691698794,0.7717810865242359,0.9603331,5.272383958533413,11.624111811319986,fmri
1932,The last notice should be noted.,0.5428571428571428,0.05,0.4928571428571428,0.76,0.0315449788053547,0.2817237689302632,66.63373,16.073808059096336,0.1599172018388442,0.5905554050932219,0.0263619591603074,0.7401137558204596,0.94834393,6.3580991279577885,8.600895365079245,low
1933,The last reported wind was calm.,0.4482758620689655,0.064516129032258,0.3837597330367074,0.7,0.036630197587961,0.2878053089834522,69.84295,16.685709416866302,0.1961886647962549,0.6572207837471438,0.0294883753437591,0.73743602259961,0.93531233,6.133851606353912,10.773178418477375,low
1934,The last time we'd had four.,0.5,0.0789473684210526,0.4210526315789473,0.7105263157894737,0.0268141919650251,0.3399155969254851,81.29214999999999,14.530495584011078,0.1694821737628979,0.7046841434498687,0.0280055699228562,0.7511886643533463,0.9161206,5.585063606680908,8.000783244768778,fmri
1935,The left will follow at once.,0.4642857142857143,0.08,0.3842857142857143,0.6792452830188679,0.0312260223930253,0.2639726089029208,64.7969,17.777861297130585,0.1585887000798525,0.6269097999894103,0.0282432712145066,0.7577174134653926,0.9217294,7.144594725038663,9.189886013666788,mid
1936,The liquid was indeed fresh water.,0.5714285714285714,0.0,0.5714285714285714,0.8085106382978723,0.0289177453821728,0.3147494266132498,77.77947,17.814282596111298,0.2064362129518664,0.6707436263557207,0.0359734966759998,0.756177429764886,0.94872624,5.682361344124781,9.324273665746054,fmri
1937,The lost squadron is still lost.,0.6538461538461539,0.0333333333333333,0.6205128205128205,0.8214285714285714,0.0341307625233821,0.3377891941560084,73.06543,17.86054354906082,0.1968147682101676,0.672011573137981,0.032057298857758,0.7615559695475066,0.9204551,6.462142350044289,10.259264945983888,mid
1938,"The machine, however, was always guarded.",0.7714285714285715,0.0975609756097561,0.6738675958188154,0.8421052631578947,0.0322700224481695,0.3415572319599874,70.30878,19.581091225147247,0.1657230635259025,0.6670989251202359,0.0320437084182814,0.7350642578490497,0.94139236,4.490085519473284,10.613486925760904,low
1939,The man let out a sigh.,0.631578947368421,0.073170731707317,0.558408215661104,0.7848101265822784,0.0459412535077744,0.2688299206961489,75.80303,17.349102556705475,0.1451188353512792,0.6725732535408006,0.0270167381150319,0.7632280204138108,0.8666891,5.5506174721365085,7.106637666622798,mid
1940,The man who owns the enchilada.,0.7647058823529411,0.0,0.7647058823529411,0.8857142857142857,0.0420681494729122,0.321520500254039,101.40987,9.702113151550291,0.2102173867486884,0.6925796479551486,0.0321784003137569,0.7892356802390322,0.9394108,6.393228735031943,9.208082292228935,high
1941,The military forces of the colony.,0.6333333333333333,0.0,0.6333333333333333,0.8253968253968254,0.0336037589727973,0.3619020888175184,69.29205,10.74483534693718,0.2429189356087527,0.6976466316896642,0.0279360578001991,0.758827467433477,0.9637823,6.412202938024247,8.345457573731741,fmri
1942,The most economical seat we offer.,0.75,0.0,0.75,0.8909090909090909,0.0539682124935128,0.2878345963477878,83.83084,20.26370495557785,0.1948705120755628,0.6643254462734324,0.0356469043043112,0.7321102085682182,0.9727016,5.471405877330599,9.025161504745483,low
1943,The movie was a romantic comedy.,0.7647058823529411,0.05,0.7147058823529411,0.8648648648648649,0.0305342951470461,0.2570367131122945,57.59825,11.981750547885897,0.2187733387957847,0.7153194182654625,0.0319705734844842,0.7717551741983635,0.9256765,6.6158572976980565,6.959714074929555,fmri
1944,The movie was entertaining and funny.,0.5454545454545454,0.0769230769230769,0.4685314685314685,0.75,0.0352641963111466,0.2745580772039058,58.13803,15.298994243144987,0.1998412599732486,0.7107591091362438,0.0284786326545854,0.7671226782613005,0.9212036,6.726934358793088,8.056209444999695,fmri
1945,The music drums inside my head.,0.8285714285714286,0.025,0.8035714285714286,0.9066666666666666,0.0304984120413942,0.2557112902366776,76.39053,17.779273748397827,0.2011495338620878,0.711003341060847,0.0330155840932778,0.7751459498629836,0.93270856,6.229328709453443,9.566905001799263,fmri
1946,The mutant allele lacks exon 14.,0.7142857142857143,0.0652173913043478,0.6490683229813665,0.8295454545454546,0.059134036829865,0.2780524010982841,96.29563,24.22113460302353,0.4611986145946712,0.703614295653426,0.0501452912546937,0.800131448932845,0.96417826,0.2112648427323505,11.993818680445353,fmri
1947,The neatly trimmed beard and moustache.,0.7647058823529411,0.0512820512820512,0.7134238310708898,0.863013698630137,0.0279007089891085,0.3428427172593512,92.11505,15.534826755523682,0.3406168634740437,0.7371290774097357,0.041186849773771,0.7739382359702206,0.95586914,3.9764224915084783,9.409412828584513,fmri
1948,"The next day, he was gone.",0.4736842105263157,0.1739130434782608,0.2997711670480549,0.6666666666666666,0.0333803865012449,0.3784936993686976,60.88581,9.66843369603157,0.1486908225632504,0.6421737209056128,0.0257348367577013,0.7653249800126455,0.90562314,7.727767213606511,6.693262894948323,fmri
1949,The next house is kilometres away.,0.5909090909090909,0.0,0.5909090909090909,0.8125,0.0287741705280291,0.290517407256747,69.38215,18.59923619031906,0.1976473813174474,0.6885840477208194,0.0306141375615025,0.7607952199333295,0.9441835,6.250785757809324,9.938180387020113,fmri
1950,The northernmost mountains in central Germany.,0.6,0.0,0.6,0.8095238095238095,0.0491226463222934,0.3586248735031314,78.46612,16.386377573013306,0.3075415833822631,0.7319259713356057,0.0326324072063458,0.7937597781151807,1.0012121,1.961038579189833,10.662384857734043,fmri
1951,The official diagnosis was a stroke.,0.9230769230769232,0.0625,0.8605769230769231,0.9310344827586208,0.0392317551210864,0.2555720569618513,63.49202,15.665084600448608,0.2047374394133394,0.6622042887298258,0.0293497161026204,0.7613517648182969,0.92998564,6.0100220542489815,9.151893933614096,fmri
1952,"The ogre lived in Ogreville, Ogreland.",0.72,0.0,0.72,0.8627450980392157,0.0363690373721824,0.4780464474921501,90.13655,13.00692367553711,0.2445985252496487,0.6890954986054212,0.0383773767538475,0.8022137055078611,0.9345777,2.6955600686672896,13.524685462315878,high
1953,The one in jail for murder.,0.7142857142857143,0.0476190476190476,0.6666666666666667,0.8333333333333334,0.0283925712652346,0.2977659768722596,77.23747,13.753577828407288,0.1892071819425863,0.847778055702751,0.0327280763573748,0.7616224329928905,0.9058665,7.553902813294312,7.6491148471832275,fmri
1954,The one seen at the murder?,0.28,0.0,0.28,0.6896551724137931,0.0415564232333322,0.3545043259278472,74.02923,15.7585529088974,0.1660880520443038,0.7787413457811232,0.0302811153911538,0.7550931720971171,0.8942418,7.8932952134126735,8.90347001949946,fmri
1955,The ones who refuse to quit.,0.4814814814814814,0.0625,0.4189814814814814,0.7288135593220338,0.0342479566797484,0.2779180054978896,73.148599,15.198223814368248,0.1716043299633923,0.5649098339120088,0.0292933955316417,0.7408803384658951,0.9210031,6.698466311087578,7.188098728656769,fmri
1956,The other curled around her waist.,0.7560975609756098,0.0952380952380952,0.6608594657375145,0.8313253012048193,0.0394814872451626,0.2688564508757007,76.66574,16.10332578420639,0.2136128854510704,0.7316788580362099,0.0270042356051061,0.7637103543474196,0.9563241,5.499466946185156,9.440795302391052,mid
1957,The pancakes are to die for.,0.7894736842105263,0.048780487804878,0.7406931964056482,0.8734177215189873,0.0448995754372049,0.248304090975501,71.96916999999999,17.343270123004913,0.1863341554198825,0.7297533982093095,0.0407283289911885,0.77053513292927,0.94089377,7.591389483544435,7.584705588718255,fmri
1958,The pastor proclaimed to the congregation.,0.631578947368421,0.0238095238095238,0.6077694235588972,0.8125,0.0428059520218361,0.3535700319558284,78.20159,17.961053371429443,0.2427587526267161,0.7880490576875155,0.0345895720966438,0.7661607682095455,0.9573843,4.521006241754992,8.129453818003336,fmri
1959,"The perfect date, they called it.",0.5714285714285714,0.0,0.5714285714285714,0.8,0.0292971631027464,0.2463442352519532,67.94763,18.2908793091774,0.143230205286551,0.6307885723732695,0.0326861756146127,0.7655883066453321,0.92895895,7.384136503975604,9.335290789604189,mid
1960,The place is chill and comfortable.,0.5833333333333334,0.0526315789473684,0.5307017543859649,0.7702702702702703,0.0435952085527164,0.2496136758347036,59.74749,19.60284334421158,0.179351703229259,0.6643844773147878,0.0315233859671426,0.7402224680087316,0.9594165,6.990435227389569,8.690584937731424,fmri
1961,The place where Superman comes from?,0.8275862068965517,0.054054054054054,0.7735321528424977,0.8939393939393939,0.0467848581715169,0.3011797765031828,88.59448,16.22938197851181,0.1673128389780634,0.7417265419702025,0.0437427549772375,0.7851678101207243,0.9393051,3.65329071973058,8.740765392780304,high
1962,"The plan is brief, yet comprehensive.",0.625,0.1111111111111111,0.5138888888888888,0.7647058823529411,0.0373873533112468,0.2960026636843434,76.06286,20.84597569704056,0.1962953443569065,0.6272266608746394,0.0267291165357764,0.734697969275365,0.98408407,5.501233225697168,9.482123295466105,low
1963,The plastic wrap thing is fun.,0.7777777777777778,0.2,0.5777777777777777,0.7894736842105263,0.0304194110726897,0.2487293121080097,72.87992,19.833317399024963,0.1899277115959015,0.6837645288952425,0.0359335353634076,0.7622389710329287,0.92855096,6.277025083456404,8.84053921699524,mid
1964,The pressure must have been enormous.,0.5428571428571428,0.0526315789473684,0.4902255639097744,0.7534246575342466,0.028034325362394,0.230473574350309,52.130854,15.85711845755577,0.1673463658278833,0.624291525937109,0.0315461155825878,0.7333704280368152,0.917946,6.555317236535381,7.719048182169597,low
1965,The problem is the surveillance cameras.,0.8529411764705882,0.1666666666666666,0.6862745098039216,0.8428571428571429,0.0343708563314042,0.2697649622475683,59.71572,13.519915640354156,0.2120088389259928,0.677623265038754,0.0279150902856762,0.7601041180796001,0.92952925,6.883415203105696,8.073096712430319,fmri
1966,The problem must be faced squarely.,0.5,0.08,0.42,0.7142857142857143,0.0334500763957284,0.2554423905433851,64.91640000000001,20.43764597177505,0.1975658886595703,0.5973000032595936,0.0302047508007888,0.7319845334660191,0.9300219,5.460132333653071,8.752638151248297,low
1967,The product is available as download-version.,0.6666666666666666,0.0789473684210526,0.587719298245614,0.7972972972972973,0.0563637455616624,0.3143181592659348,60.7856,14.653088927268982,0.2034724807108729,0.6839320537651634,0.0292077295729457,0.7612732259054655,0.98561406,4.855961681744476,11.163490056991575,fmri
1968,The promise of big business profits.,0.4146341463414634,0.0425531914893617,0.3720809548521017,0.7045454545454546,0.0326955375678466,0.3017837040306984,70.02727999999999,17.608481511473656,0.2062815117566963,0.7144482785456413,0.0310833057437407,0.7509069011366463,0.96819997,6.447716645608904,8.62788699567318,fmri
1969,The protracted silence became almost unbearable.,0.6216216216216216,0.0238095238095238,0.5978120978120978,0.810126582278481,0.0316495102239934,0.2884971481059465,83.28627,19.52589100599289,0.2623248161893111,0.6482887954613443,0.0379814579409885,0.7467224930773488,0.9403805,3.6925264845872703,9.90940256913503,fmri
1970,The redemption date is March 1.,0.6388888888888888,0.0,0.6388888888888888,0.8266666666666667,0.0355752065999696,0.2739846623836476,65.12787,22.156140506267548,0.2374443811227729,0.6978783028498239,0.0302722001719838,0.7982346998025819,0.96366745,4.067446247296525,10.456619461377462,fmri
1971,The remaining 10% is net profit.,0.75,0.0227272727272727,0.7272727272727273,0.8690476190476191,0.0381216727185659,0.3407284223191561,66.74281,16.99662333726883,0.2236915443220131,0.7645244312501763,0.0336400310505647,0.7613636795513515,0.97292465,3.755446170507808,10.65144975980123,fmri
1972,The remnants of a life raft.,0.5263157894736842,0.0,0.5263157894736842,0.7692307692307693,0.0507458453004206,0.366791641659389,78.47431,12.044425636529922,0.2046208936273406,0.7516895460653306,0.037591797164977,0.741948843339498,0.91890377,6.233480321973752,7.570112122843663,low
1973,The report includes some graphic footage.,0.6216216216216216,0.073170731707317,0.5484508899143046,0.782051282051282,0.038837912707042,0.2678864857358575,70.23352,17.438534259796143,0.223365630801814,0.6728500294588577,0.0300872406304107,0.7609523160519673,0.97460043,4.507894291497003,8.886898597081503,mid
1974,"The resistance was determined, but ineffective.",0.7,0.0277777777777777,0.6722222222222222,0.8484848484848485,0.0295348634385937,0.2807686738675465,67.17298,17.76130896806717,0.1969273311233017,0.631435832346396,0.027230771439784,0.729694638687544,0.9424166,5.251284504187418,10.620957851409912,low
1975,The same applied to the cat.,0.52,0.0666666666666666,0.4533333333333333,0.7454545454545455,0.0286094029214477,0.2508797369134247,63.94653,13.359519064426422,0.1694761241729573,0.7612790903639792,0.0331015205552845,0.7629384992417244,0.9401043,7.109370508235158,7.98255134622256,mid
1976,The second guard waved them past.,0.5517241379310345,0.0,0.5517241379310345,0.7903225806451613,0.0353929229648593,0.2520282599325587,76.50446,20.04430097341537,0.1906286406076941,0.6803156504163312,0.0295811268772504,0.7402117230094082,0.9616931,5.505006943299555,11.11730972925822,low
1977,The seemingly impossible can be attained.,0.48,0.0769230769230769,0.403076923076923,0.7058823529411765,0.0269212558155801,0.2875088553716448,78.52655,16.057333171367645,0.184063232870639,0.5589484125533051,0.0283970626866141,0.7204835746110181,0.9499027,5.349139061822324,8.439548134803772,fmri
1978,The service at Instep was great!!,0.717948717948718,0.0476190476190476,0.6703296703296704,0.8395061728395061,0.0574789330304766,0.3738357894668769,98.52996,21.57038128376007,0.2029205598835087,0.6350059636027446,0.0344708207808642,0.7606349910019312,0.94510067,6.154516720426053,11.851901451746622,fmri
1979,The show was at Shippensburg University.,0.6666666666666666,0.0,0.6666666666666666,0.8433734939759037,0.0356298076893299,0.3397218918010995,64.04329,20.42935341596604,0.2326779994371202,0.7173524259694694,0.0358942040584106,0.7808753390781633,0.9314941,4.2289818249326805,13.376664638519289,fmri
1980,The signal was one of power.,0.5833333333333334,0.073170731707317,0.5101626016260163,0.7662337662337663,0.0274374769001959,0.2830171896215756,54.626276,13.969348154962065,0.1814336961245378,0.5836501505505495,0.0279702284323092,0.7317763617019221,0.92902744,7.492159741718378,8.673727065324783,fmri
1981,The situation involved some political perils.,0.52,0.0,0.52,0.7894736842105263,0.0366835406689916,0.2889984413522676,71.05061,22.13385254144669,0.2164378516377492,0.6219312306952657,0.03067805001908,0.7406102296891784,0.95168245,4.725333212920529,11.032594243685404,fmri
1982,The sky was bright and blue.,0.8,0.088235294117647,0.711764705882353,0.859375,0.0304191418588333,0.3663130973346549,61.787490000000005,17.28025883436203,0.2090730000188837,0.7474807259601535,0.0282341813798418,0.7600714587583869,0.93663836,6.776205493085317,6.819777925809224,fmri
1983,The slick slide of moist flesh.,0.6296296296296297,0.0,0.6296296296296297,0.8148148148148148,0.0372378582187694,0.3129545469220482,90.20538,23.02622938156128,0.2765832737202954,0.6690854425831132,0.0483411492333605,0.7618645010569018,0.9622791,4.689133211357846,11.459285497665403,fmri
1984,The small flock of birds circled.,0.5555555555555556,0.0,0.5555555555555556,0.7948717948717948,0.0328928781514374,0.2689042981181834,78.12529,21.024572432041168,0.2652480700207807,0.8400597960815945,0.0291770512297871,0.7639167528542847,0.9590251,4.932475474684181,9.386058072249094,fmri
1985,The smile never left his face.,0.6875,0.0857142857142857,0.6017857142857143,0.8059701492537313,0.0313384050945855,0.2515387454461723,69.75067,17.853595554828644,0.1705939538102633,0.6742470840430412,0.029369633020634,0.7563492645862522,0.90046823,6.84656592001626,7.042197927832604,mid
1986,The sometimes cruel and hateful road.,0.6216216216216216,0.0256410256410256,0.5959805959805959,0.8026315789473685,0.0268550236752585,0.3283017829075237,97.54918,22.1545130610466,0.2157730044548856,0.6600081747578898,0.0318148055617002,0.7444317295888858,0.93259424,5.550108171752072,10.200370907783508,fmri
1987,The stewardesses are furious with them.,0.6666666666666666,0.03125,0.6354166666666666,0.8392857142857143,0.0315675964270437,0.2186497294328652,64.66512,19.264501810073853,0.1930766031447217,0.7323775963561007,0.0318052559559726,0.750698489470467,0.9208221,6.0466377632989925,9.959921538829803,fmri
1988,The suspects might be there already.,0.45,0.0975609756097561,0.3524390243902439,0.6790123456790124,0.0301433548064444,0.2334404433562168,61.171626,18.336055874824524,0.1486242461364637,0.6300445856114543,0.0323711727492682,0.7360750347467113,0.9115439,6.976099431658825,9.683394829432167,low
1989,The terror camp was never built.,0.75,0.0,0.75,0.8888888888888888,0.0336272229821362,0.2348167588535046,73.26804,16.617769956588745,0.1847631690430513,0.8096505783702718,0.029332416685165,0.7536371640364893,0.9391555,5.99976729652109,9.049550851186115,fmri
1990,The text wasn't easy for me.,0.5416666666666666,0.0384615384615384,0.5032051282051282,0.76,0.0320275618970741,0.2917650803545009,65.77759,15.971608065068722,0.1726739990044888,0.6060197447448848,0.0351494000500773,0.7417785005366777,0.9081165,5.26453311982946,8.103967393942488,low
1991,The two companies declined to comment.,0.6756756756756757,0.025,0.6506756756756756,0.8311688311688312,0.0642371000790968,0.2875021474838712,47.69912,13.087556898593904,0.181290833015471,0.675655102529445,0.0328821064848224,0.7508951129952366,0.95973927,5.454396598242581,7.023262192805608,fmri
1992,The usual chatter has been suspended.,0.4878048780487805,0.0930232558139534,0.394781622234827,0.7023809523809523,0.0315193489122999,0.2590353922601821,67.81944,19.29347801208496,0.1959243747737156,0.5813620233365725,0.0324428663700565,0.7365681461471237,0.94132626,5.321900398591137,9.678256928920746,low
1993,The victim is a 17-year-old girl.,0.72,0.0,0.72,0.8653846153846154,0.0525816158446783,0.3824455480732577,66.62995000000001,13.674894564785063,0.2114142164223457,0.8068170833504515,0.0286392818085535,0.7663908843705404,0.91869783,5.932866802475096,7.218723609568163,fmri
1994,The voice had a muffled sound.,0.6451612903225806,0.0909090909090909,0.5542521994134897,0.78125,0.0350227369519192,0.3018336979270654,70.83518000000001,17.896242558956146,0.213895916676544,0.6406242857152277,0.0265918732183172,0.7434624472017052,0.91156083,6.364213523648523,9.088378697633743,fmri
1995,The voice was high and nasty.,0.52,0.0,0.52,0.7777777777777778,0.0335127342433774,0.2312057964365667,56.18422,15.918218553066254,0.1724754101011117,0.6397568184692323,0.0280064035232591,0.758213767384388,0.9009978,6.879766380073591,9.542486230532328,mid
1996,The weather was warm and dry.,0.5897435897435898,0.0232558139534883,0.5664877757901013,0.7926829268292683,0.0314333687789566,0.2796788925319805,58.69018,12.959505468606949,0.2118853932339908,0.7138859681538782,0.0295324038546234,0.7450393928060345,0.94574255,6.612850556856777,6.419547359148662,fmri
1997,The whole enchilada in one shot.,0.7586206896551724,0.0,0.7586206896551724,0.8852459016393442,0.0333681693355121,0.3299743823677978,73.7812,12.01998382806778,0.1994208820525771,0.6930713976164062,0.0307321143097237,0.7835005734077353,0.9305412,6.414814076225061,9.398664665718874,high
1998,The wind blew cold and colder.,0.75,0.1034482758620689,0.646551724137931,0.8245614035087719,0.0339822725142862,0.3053623123038022,77.26003,19.66711717844009,0.2594622915850701,0.6940745021934044,0.0289628334181051,0.7446512122478005,0.9260409,5.518261163397971,9.482232650121054,fmri
1999,The wind whipped through her hair.,0.7352941176470589,0.0833333333333333,0.6519607843137255,0.8285714285714286,0.0383507058539743,0.2401478231856733,73.42454000000001,15.42907816171646,0.2157538667316743,0.7324288459260925,0.0303388722331432,0.7633257189408346,0.91966635,5.941397982054504,7.779176950454712,mid
2000,The witch licked her black lips.,0.8285714285714286,0.0285714285714285,0.8,0.9,0.0432819850306359,0.2959343629691437,86.52014,22.61889046430588,0.2816457670043846,0.8007228751647337,0.0433472003632129,0.7990650476098242,0.9314127,5.243961257970507,9.438659052054089,high
2001,The woman you suspect of murder.,0.6666666666666666,0.0,0.6666666666666666,0.84,0.0311198496875944,0.3065272288319857,87.23334,18.88384038209915,0.1855205106802281,0.7923752623239848,0.0368176474143629,0.749227001481161,0.93172294,7.478641022016947,8.300343056519827,fmri
2002,The wound couldn't be that serious.,0.25,0.0,0.25,0.6341463414634146,0.0289964332026015,0.291014596927612,62.66893,20.9642987176776,0.1598880270661094,0.6533780847325956,0.0301857016939828,0.7333151722030424,0.8858917,5.477895372259621,9.214214967718968,low
2003,The young girl was so cute.,0.64,0.1111111111111111,0.528888888888889,0.7692307692307693,0.033368350460907,0.287321153108108,66.48978,13.695664882659912,0.1842090133205946,0.7049109825399987,0.0321763750542718,0.7798480130527672,0.9008551,7.262507102506896,7.403632879257202,high
2004,Their apps on a daily basis.,0.4857142857142857,0.0952380952380952,0.3904761904761905,0.7142857142857143,0.0298133781424259,0.2817264781937848,74.94591,14.183416828513144,0.206148710220471,0.7276654756119899,0.0306532768376645,0.7407366353276625,0.97554004,4.812647884853875,7.596084760812421,low
2005,Their collaboration has been extremely successful.,0.3529411764705882,0.131578947368421,0.2213622291021672,0.625,0.0304944747602707,0.2769985727788314,69.30619,15.786714136600494,0.2009897232322507,0.6668517704938054,0.0283886371368411,0.7211007689019229,0.98295027,4.547990114985823,7.700136661529541,low
2006,Their food and sweets are awesome.,0.6451612903225806,0.064516129032258,0.5806451612903225,0.7903225806451613,0.0400754261777065,0.2460413956614968,77.8999,19.11134606599808,0.2088864457032674,0.7103504809922968,0.0273740737131422,0.76648492803394,0.9516223,5.650343178284051,9.321825742721558,fmri
2007,Their fused third leg was removed.,0.8,0.0357142857142857,0.7642857142857143,0.8867924528301887,0.0309090175248337,0.3137743035028123,83.9407,21.694978892803192,0.2245376165725029,0.6603895993577659,0.0352834429988601,0.756952891833199,0.9557288,4.290160552193856,11.210094451904297,mid
2008,Their hearts beat in rhythm together.,0.68,0.1290322580645161,0.5509677419354839,0.7857142857142857,0.0315704216548476,0.3855186613785551,92.25563,22.34628719091416,0.2288798103358942,0.7037907255331581,0.0315571528801662,0.7672150621153975,0.9582808,5.337531779603239,9.152191162109377,fmri
2009,Their relationship took off from there.,0.6086956521739131,0.0869565217391304,0.5217391304347827,0.7608695652173914,0.0328732020568271,0.309074193570404,64.56622,13.364017605781555,0.1517459717732243,0.567233654078603,0.0322100034171325,0.7647563046289036,0.91662043,6.600987934089403,7.547346393267314,fmri
2010,Their stay was tranquil and pleasant.,0.7083333333333334,0.125,0.5833333333333334,0.8035714285714286,0.0298473641622054,0.3546352646405512,78.51207,20.7351895570755,0.2011276229907678,0.7224761307029655,0.0299074812753575,0.7310343093061941,0.9619678,5.619946816902069,9.7821098168691,fmri
2011,Thems nearly all I had left.,0.6,0.0,0.6,0.8181818181818182,0.0270754151131444,0.413471158705652,87.92587999999999,13.522283792495728,0.1755880046400189,0.6524916643626064,0.0271278287179227,0.7621066900290957,0.8798112,2.975186406523182,11.97935930887858,mid
2012,Then Goddard looked apologetically at Emily.,0.64,0.074074074074074,0.5659259259259259,0.7884615384615384,0.0540054211099998,0.24933012484979,89.83236,28.17030882835388,0.2858528564090462,0.6179701921530232,0.0708527058174677,0.7845989854633001,0.9344742,1.406891044315217,18.19158994158109,high
2013,Then I got up and left.,0.5666666666666667,0.1818181818181818,0.3848484848484848,0.6984126984126984,0.0296240253078552,0.2636871124139766,62.95073,10.182458579540253,0.1469033368348389,0.5945121852654333,0.027028040644435,0.7592782994279202,0.9173771,5.898483111568662,6.965282658735911,mid
2014,Then he realized he was hungry.,0.6333333333333333,0.09375,0.5395833333333333,0.7741935483870968,0.0319044379474156,0.2498740668522165,69.27266,15.055208325386047,0.1840502968227267,0.6524725447110608,0.0348975570332038,0.7542290276498318,0.900904,6.959214542302984,8.219633241494497,fmri
2015,Then he squeezed his eyes shut.,0.6896551724137931,0.03125,0.6584051724137931,0.8360655737704918,0.0351482552727063,0.2661106260494095,77.62403,19.648634910583496,0.2108233446820268,0.6713638910815795,0.0298615570982075,0.75785275942701,0.90033203,4.372383099852499,7.249741077423096,mid
2016,Then it escaped onto the Internet.,0.5652173913043478,0.0,0.5652173913043478,0.8,0.033220250869962,0.2539518139379918,77.02716,16.691016137599945,0.1703270434135394,0.7118065619753624,0.031944562667391,0.7566257168364238,0.9111125,5.982024458853535,8.618660608927408,fmri
2017,Then place egg salad on top.,0.717948717948718,0.0,0.717948717948718,0.8658536585365854,0.0663720308057852,0.2973363395061379,88.47165,22.66370844841004,0.2319233355646523,0.827933385437556,0.0376812614799786,0.7833075533681075,0.9448736,5.590417781954866,8.578825811545054,high
2018,Then remembered he wouldn't get hurt.,0.36,0.1034482758620689,0.256551724137931,0.6481481481481481,0.0311330316656424,0.3037738659803917,81.81065,19.531574107706547,0.1699601676638263,0.6391318195313784,0.0274750022968494,0.7417060910059134,0.9011642,4.897364751089801,9.647977294633163,low
